Bunganditj,Bunganditj language,regular
Birrpayi,Birrpayi language,regular
Kenaboi,Kenaboi language,regular
Bulgar,Bulgar language,regular
Bibbulman,Bibbulman language,regular
Kambiwá,Kambiwá language,regular
Butchulla,Butchulla language,regular
Camunic,Camunic language,regular
Celtiberian,Celtiberian language,regular
Cotoname,Cotoname language,regular
Khwarezmian,Khwarezmian language,regular
Carian,Carian language,regular
Classical Tibetan,Classical Tibetan language,regular
Curonian,Curonian language,regular
Chuvan,Chuvan language,regular
Cayuse,Cayuse language,regular
Darkinjung,Darkinjung language,regular
Dacian,Dacian language,regular
Dharug,Dharug language,regular
Malayic Dayak,Malayic Dayak language,regular
Eblaite,Eblaite language,regular
ǁXegwi,ǁXegwi language,regular
Kelo,Kelo language,regular
Kembayan,Kembayan language,regular
Epi-Olmec,Epi-Olmec language,regular
Kesawai,Kesawai language,regular
Xetá,Xetá language,regular
Keoru-Ahia,Keoru-Ahia language,regular
Faliscan,Faliscan language,regular
Galatian,Galatian language,regular
Gbin,Gbin language,regular
Gudang,Gudang language,regular
Gabrielino-Fernandeño,Gabrielino-Fernandeño language,regular
Goreng,Goreng language,regular
Garingbal,Garingbal language,regular
Galindian,Galindian language,regular
Darumbal,Darumbal language,regular
Proto-Mongolic,Proto-Mongolic language,reconstructed
Garza,Garza language,regular
Unggumi,Unggumi language,regular
Guwa,Guwa language,regular
Harami,Harami language,regular
Hunnic,Hunnic language,regular
Hadrami,Hadrami language,regular
Khetrani,Khetrani language,regular
Middle Khmer,Middle Khmer language,regular
Hernican,Hernican language,regular
Hattic,Hattic language,regular
Khua,Khua language,regular
Xiri,Xiri language,regular
Illyrian,Illyrian language,reconstructed
Xinca,Xinca language,regular
Xiriâna,Xiriâna language,regular
Kisan,Kisan language,regular
Harappan,Harappan language,regular
Xipaya,Xipaya language,regular
Minjungbal,Minjungbal language,regular
Kalkoti,Kalkoti language,regular
Manigri-Kambolé Ede Nago,Manigri-Kambolé Ede Nago language,regular
Khoini,Khoini language,regular
Mendalam Kayan,Mendalam Kayan language,regular
Kereho,Kereho language,regular
Khengkha,Khengkha language,regular
Kagoro,Kagoro language,regular
Kajali,Kajali language,regular
Kaco',Kaco' language,regular
Bakung,Bakung language,regular
Kayan River Kayan,Kayan River Kayan language,regular
Kiorr,Kiorr language,regular
Koroni,Koroni language,regular
Xakriabá,Xakriabá language,regular
Kumbewaha,Kumbewaha language,regular
Kantosi,Kantosi language,regular
Kaamba,Kaamba language,regular
Kgalagadi,Kgalagadi language,regular
Kembra,Kembra language,regular
Karore,Karore language,regular
Uma' Lasan,Uma' Lasan language,regular
Kurtöp,Kurtöp language,regular
Kamula,Kamula language,regular
Loup B,Loup B language,regular
Lemnian,Lemnian language,regular
Liburnian,Liburnian language,regular
Alanic,Alanic language,regular
Loup A,Loup A language,regular
Lusitanian,Lusitanian language,regular
Elymian,Elymian language,regular
Mbonga,Mbonga language,regular
Makhuwa-Marrevone,Makhuwa-Marrevone language,regular
Mbudum,Mbudum language,regular
Kermanic,Kermanic language,regular
Kalasuri,Kalasuri language,regular
Kilit,Kilit language,regular
Middle Median,Middle Median language,regular
Old Median,Old Median language,regular
Old Tati,Old Tati language,regular
Tafreshi,Tafreshi language,regular
Proto-Tatic,Proto-Tatic language,regular
Mengaka,Mengaka language,regular
Kugu-Muminh,Kugu-Muminh language,regular
Majera,Majera language,regular
Malaysian Sign Language,Malaysian Sign Language,regular
Manado Malay,Manado Malay language,regular
Morerebi,Morerebi language,regular
Kuku-Mu'inh,Kuku-Mu'inh language,regular
Kuku-Mangk,Kuku-Mangk language,regular
Moroccan Sign Language,Moroccan Sign Language,regular
Matbat,Matbat language,regular
Maden,Maden language,regular
Mayaguduna,Mayaguduna language,regular
Mori Bawah,Mori Bawah language,regular
Kanakanabu,Kanakanabu language,regular
Proto-Na-Dene,Proto-Na-Dene language,reconstructed
Kuanhua,Kuanhua language,regular
Ngarigu,Ngarigu language,regular
Nganakarti,Nganakarti language,regular
Northern Kankanay,Northern Kankanay language,regular
Kangri,Kangri language,regular
Narragansett,Narragansett language,regular
Nukunul,Nukunul language,regular
Nyiyaparli,Nyiyaparli language,regular
O'chi'chi',O'chi'chi' language,regular
Kokoda,Kokoda language,regular
Soga,Soga language,regular
Kominimung,Kominimung language,regular
Xukurú,Xukurú language,regular
Kopar,Kopar language,regular
Korubo,Korubo language,regular
Kowaki,Kowaki language,regular
Pirriya,Pirriya language,regular
Pyemmairre,Pyemmairre language,regular
Pecheneg,Pecheneg language,regular
Paredarerme,Paredarerme language,regular
Liberia Kpelle,Liberia Kpelle language,regular
Southeast Tasmanian,Southeast Tasmanian language,regular
Tyerrernotepanner,Tyerrernotepanner language,regular
Mpalitjanh,Mpalitjanh language,regular
Kulina,Kulina language,regular
Port Sorell,Port Sorell language,regular
Pumpokol,Pumpokol language,regular
Kapinawá,Kapinawá language,regular
Pochutec,Pochutec language,regular
Puyo-Paekche,Puyo-Paekche language,regular
Mohegan-Pequot,Mohegan-Pequot language,regular
Pisidian,Pisidian language,regular
Tommeginne,Tommeginne language,regular
Peerapper,Peerapper language,regular
Toogee,Toogee language,regular
Buyeo,Buyeo language,regular
Bruny Island,Bruny Island language,regular
Qatabanian,Qatabanian language,regular
Eastern Karaboro,Eastern Karaboro language,regular
Gundungurra,Gundungurra language,regular
Kreye,Kreye language,regular
Minang,Minang language,regular
Krikati-Timbira,Krikati-Timbira language,regular
Armazic,Armazic language,regular
Arin,Arin language,regular
Karranga,Karranga language,regular
Raetic,Raetic language,regular
Aranama-Tamique,Aranama-Tamique language,regular
Marriammu,Marriammu language,regular
Karawa,Karawa language,regular
Sabaean,Sabaean language,regular
Sambali,Sambali language,regular
Proto-Scythian,Proto-Scythian language,reconstructed
Proto-Saka,Proto-Saka language,reconstructed
Proto-Sarmatian,Proto-Sarmatian language,reconstructed
Proto-Saka-Wakhi,Proto-Saka-Wakhi language,reconstructed
Sidetic,Sidetic language,regular
Sempan,Sempan language,regular
Shamang,Shamang language,regular
Subi,Subi language,regular
South Slavey,South Slavey language,regular
Sanga (Nigeria),Sanga (Nigeria) language,regular
Solano,Solano language,regular
Silopi,Silopi language,regular
Makhuwa-Saka,Makhuwa-Saka language,regular
Assan,Assan language,regular
Sanumá,Sanumá language,regular
Sudovian,Sudovian language,regular
Saisiyat,Saisiyat language,regular
Alcozauca Mixtec,Alcozauca Mixtec language,regular
Chazumba Mixtec,Chazumba Mixtec language,regular
Diuxi-Tilantongo Mixtec,Diuxi-Tilantongo Mixtec language,regular
Yitha Yitha,Yitha Yitha language,regular
Sinicahua Mixtec,Sinicahua Mixtec language,regular
San Juan Teita Mixtec,San Juan Teita Mixtec language,regular
Tijaltepec Mixtec,Tijaltepec Mixtec language,regular
Magdalena Peñasco Mixtec,Magdalena Peñasco Mixtec language,regular
Northern Tlaxiaco Mixtec,Northern Tlaxiaco Mixtec language,regular
San Miguel Piedras Mixtec,San Miguel Piedras Mixtec language,regular
Tumshuqese,Tumshuqese language,regular
Early Tripuri,Early Tripuri language,regular
Sindihui Mixtec,Sindihui Mixtec language,regular
Tacahua Mixtec,Tacahua Mixtec language,regular
Cuyamecalco Mixtec,Cuyamecalco Mixtec language,regular
Thawa,Thawa language,regular
Tawandê,Tawandê language,regular
Yoloxochitl Mixtec,Yoloxochitl Mixtec language,regular
Alu Kurumba,Alu Kurumba language,regular
Umiida,Umiida language,regular
Kunigami,Kunigami language,regular
Jennu Kurumba,Jennu Kurumba language,regular
Ngunawal,Ngunawal language,regular
Unggaranggu,Unggaranggu language,regular
Kuo,Kuo language,regular
Upper Umpqua,Upper Umpqua language,regular
Kuthant,Kuthant language,regular
Khwe,Khwe language,regular
Volscian,Volscian language,regular
Vestinian,Vestinian language,regular
Woccon,Woccon language,regular
Wadi Wadi,Wadi Wadi language,regular
Xwela Gbe,Xwela Gbe language,regular
Kwegu,Kwegu language,regular
Wajuk,Wajuk language,regular
Western Xwla Gbe,Western Xwla Gbe language,regular
Written Oirat,Written Oirat language,regular
Kwerba Mamberamo,Kwerba Mamberamo language,regular
Wemba-Wemba,Wemba-Wemba language,regular
Boro,Boro language,regular
Ke'o,Ke'o language,regular
Minkin,Minkin language,regular
Koropó,Koropó language,regular
Tambora,Tambora language,regular
Yandjibara,Yandjibara language,regular
Yalakalore,Yalakalore language,regular
Mayi-Thakurti,Mayi-Thakurti language,regular
Zemgalian,Zemgalian language,regular
Ancient Zapotec,Ancient Zapotec language,regular
Yuhup,Yuhup language,regular
Pass Valley Yali,Pass Valley Yali language,regular
Pumé,Pumé language,regular
Yámana,Yámana language,regular
Yazghulami,Yazghulami language,regular
Yagnobi,Yagnobi language,regular
Banda-Yangere,Banda-Yangere language,regular
Yakima,Yakima language,regular
Yalunka,Yalunka language,regular
Yao,Yao language,regular
Yabarana,Yabarana language,regular
Yambeta,Yambeta language,regular
Yuwana,Yuwana language,regular
Yangben,Yangben language,regular
Yawalapití,Yawalapití language,regular
Agwagwune,Agwagwune language,regular
Lokaa,Lokaa language,regular
Yala,Yala language,regular
Western Yugur,Western Yugur language,regular
Yakkha,Yakkha language,regular
Hasha,Hasha language,regular
Bokha,Bokha language,regular
Yukuben,Yukuben language,regular
Yaben,Yaben language,regular
Yabaâna,Yabaâna language,regular
Yabong,Yabong language,regular
Yawiyo,Yawiyo language,regular
Yaweyuha,Yaweyuha language,regular
Chesu,Chesu language,regular
Lolopo,Lolopo language,regular
Chepya,Chepya language,regular
Yilan Creole,Yilan Creole language,regular
Yanda,Yanda language,regular
Yangum Dey,Yangum Dey language,regular
Yidgha,Yidgha language,regular
Yoidik,Yoidik language,regular
Ravula,Ravula language,regular
Yenish,Yenish language,regular
Yeni,Yeni language,regular
Yevanic,Yevanic language,regular
Yendang,Yendang language,regular
Yeskwa,Yeskwa language,regular
Yetfa,Yetfa language,regular
Yerukula,Yerukula language,regular
Yapunda,Yapunda language,regular
Yiningayi,Yiningayi language,regular
Yangum Gel,Yangum Gel language,regular
Yagomi,Yagomi language,regular
Gepo,Gepo language,regular
Yolngu Sign Language,Yolngu Sign Language,regular
Yugul,Yugul language,regular
Yagwoia,Yagwoia language,regular
Baha,Baha language,regular
Hlepho Phowa,Hlepho Phowa language,regular
Yinggarda,Yinggarda language,regular
Ache,Ache language,regular
Wusa,Wusa language,regular
Dongshanba Lalo,Dongshanba Lalo language,regular
Yindjilandji,Yindjilandji language,regular
Yimchungru Naga,Yimchungru Naga language,regular
Yinchia,Yinchia language,regular
Pholo,Pholo language,regular
Micha,Micha language,regular
North Awyu,North Awyu language,regular
Yis,Yis language,regular
Eastern Lalu,Eastern Lalu language,regular
Lope,Lope language,regular
Northern Nisu,Northern Nisu language,regular
Axi,Axi language,regular
Yir-Yoront,Yir-Yoront language,regular
Azhe,Azhe language,regular
Northern Yukaghir,Northern Yukaghir language,regular
Yoke,Yoke language,regular
Yakaikeke,Yakaikeke language,regular
Khlula,Khlula language,regular
Kap,Kap language,regular
Kua-nsi,Kua-nsi language,regular
Yasa,Yasa language,regular
Yekora,Yekora language,regular
Kathu,Kathu language,regular
Kuamasi,Kuamasi language,regular
Yaul,Yaul language,regular
Yaleba,Yaleba language,regular
Yele,Yele language,regular
Yelogu,Yelogu language,regular
Angguruk Yali,Angguruk Yali language,regular
Limi,Limi language,regular
Langnian Buyang,Langnian Buyang language,regular
Naruo,Naruo language,regular
Aribwaung,Aribwaung language,regular
Yambes,Yambes language,regular
Southern Muji,Southern Muji language,regular
Muda,Muda language,regular
Yameo,Yameo language,regular
Yamongeri,Yamongeri language,regular
Mili,Mili language,regular
Moji,Moji language,regular
Makwe,Makwe language,regular
Iamalele,Iamalele language,regular
Maay,Maay language,regular
Sunum,Sunum language,regular
Yangum Mon,Yangum Mon language,regular
Yamap,Yamap language,regular
Qila Muji,Qila Muji language,regular
Malasar,Malasar language,regular
Mysian,Mysian language,regular
Northern Muji,Northern Muji language,regular
Muzi,Muzi language,regular
Aluo,Aluo language,regular
Yandruwandha,Yandruwandha language,regular
Lang'e,Lang'e language,regular
Yango,Yango language,regular
Naukanski,Naukanski language,regular
Yangulam,Yangulam language,regular
Yong,Yong language,regular
Yahuna,Yahuna language,regular
Yoba,Yoba language,regular
Yogad,Yogad language,regular
Yonaguni,Yonaguni language,regular
Buena Vista Yokuts,Buena Vista Yokuts language,regular
Delta Yokuts,Delta Yokuts language,regular
Gashowu,Gashowu language,regular
Kings River Yokuts,Kings River Yokuts language,regular
Northern Valley Yokuts,Northern Valley Yokuts language,regular
Palewyami,Palewyami language,regular
Southern Valley Yokuts,Southern Valley Yokuts language,regular
Tule-Kaweah Yokuts,Tule-Kaweah Yokuts language,regular
Yombe,Yombe language,regular
Yongkom,Yongkom language,regular
Yoron,Yoron language,regular
Yoy,Yoy language,regular
Phala,Phala language,regular
Labo Phowa,Labo Phowa language,regular
Phola,Phola language,regular
Phupha,Phupha language,regular
Proto-Yupik,Proto-Yupik language,reconstructed
Phuma,Phuma language,regular
Ani Phowa,Ani Phowa language,regular
Alo Phola,Alo Phola language,regular
Phupa,Phupa language,regular
Phuza,Phuza language,regular
Yerakai,Yerakai language,regular
Yaouré,Yaouré language,regular
Yarí,Yarí language,regular
Nheengatu,Nheengatu language,regular
Yerong,Yerong language,regular
Ỹaroamë,Ỹaroamë language,regular
Yarawata,Yarawata language,regular
Yarluyandi,Yarluyandi language,regular
Jassic,Jassic language,regular
Samatao,Samatao language,regular
Sonaga,Sonaga language,regular
Yugoslavian Sign Language,Yugoslavian Sign Language,regular
Sani,Sani language,regular
Nisi,Nisi language,regular
Southern Lolopo,Southern Lolopo language,regular
Sirenik,Sirenik language,regular
Sanie,Sanie language,regular
Talu,Talu language,regular
Toloza,Toloza language,regular
Thopho,Thopho language,regular
Yout Wam,Yout Wam language,regular
Yatay,Yatay language,regular
Yucatec Maya,Yucatec Maya language,regular
Yugambal,Yugambal language,regular
Havasupai-Walapai-Yavapai,Havasupai-Walapai-Yavapai language,regular
Yug,Yug language,regular
Yurutí,Yurutí language,regular
Yuma,Yuma language,regular
Bena,Bena language,regular
Yuqui,Yuqui language,regular
Yopno,Yopno language,regular
Finisterre Yau,Finisterre Yau language,regular
Southern Yukaghir,Southern Yukaghir language,regular
East Yugur,East Yugur language,regular
Yavitero,Yavitero language,regular
Kalou,Kalou language,regular
Yinhawangka,Yinhawangka language,regular
Western Lalu,Western Lalu language,regular
Yawanawa,Yawanawa language,regular
Nasu,Nasu language,regular
Xishanba Lalo,Xishanba Lalo language,regular
